id_instancia,modelo,dataset,abordagem,status,status_avaliacao,resposta_final_extraida,referencia_curta,exact_match,numeric_match,symbolic_equivalence,answer_match_objetivo,answer_match,correta,metrica_objetiva,fonte_avaliacao_principal,necessita_llm_juiz,pontuacao_juiz,tipo_erro,confianca_juiz,truthfulness,informativeness,oracle_at_3,veredito_juiz_primario,veredito_juiz_posicao_reversa,veredito_juiz_secundario,human_veredito,human_truthfulness,human_informativeness,duracao_segundos,numero_chamadas_slm,input_tokens,output_tokens,total_tokens,tokens_per_second,model_total_duration_seconds,melhor_abordagem,ranking_abordagens,judge_model,secondary_judge_model,arquivo_origem
matharena_1151,gemma4:e4b,EleutherAI/hendrycks_math,cot,ok,,157,157,1,1,1,1,1,1,symbolic_equivalence,deterministica,False,,,,,,,,,,,,,750.38,1,216,1274,1490,99.2184,116.436334,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\hendrycks_math\rodada_20260624_061052\resultados_hendrycks_math.json
matharena_1151,gemma4:e4b,EleutherAI/hendrycks_math,gflow,ok,,157,157,1,1,1,1,1,1,symbolic_equivalence,deterministica,False,,,,,,1,,,,,,,800.64,3,623,6007,6630,99.0018,273.401615,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\hendrycks_math\rodada_20260624_061052\resultados_hendrycks_math.json
matharena_1151,gemma4:e4b,EleutherAI/hendrycks_math,for,ok,,157,157,1,1,1,1,1,1,symbolic_equivalence,deterministica,False,,,,,,,,,,,,,784.49,1,291,2060,2351,98.9879,126.533761,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\hendrycks_math\rodada_20260624_061052\resultados_hendrycks_math.json
matharena_1175,gemma4:e4b,EleutherAI/hendrycks_math,base,ok,,\frac{19}{40},\dfrac{19}{40},0,,1,1,1,1,symbolic_equivalence,deterministica,False,,,,,,,,,,,,,700.78,1,197,460,657,99.2473,120.071423,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\hendrycks_math\rodada_20260624_061052\resultados_hendrycks_math.json
matharena_1175,gemma4:e4b,EleutherAI/hendrycks_math,cot,ok,,\frac{19}{40},\dfrac{19}{40},0,,1,1,1,1,symbolic_equivalence,deterministica,False,,,,,,,,,,,,,812.0,1,217,965,1182,98.9564,128.515318,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\hendrycks_math\rodada_20260624_061052\resultados_hendrycks_math.json
matharena_1175,gemma4:e4b,EleutherAI/hendrycks_math,gflow,ok,,\frac{19}{40},\dfrac{19}{40},0,,1,1,1,1,symbolic_equivalence,deterministica,False,,,,,,1,,,,,,,749.33,3,626,3211,3837,99.1279,218.806343,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\hendrycks_math\rodada_20260624_061052\resultados_hendrycks_math.json
matharena_1175,gemma4:e4b,EleutherAI/hendrycks_math,for,ok,,\frac{19}{40},\dfrac{19}{40},0,,1,1,1,1,symbolic_equivalence,deterministica,False,,,,,,,,,,,,,662.03,1,292,1519,1811,98.846,84.094673,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\hendrycks_math\rodada_20260624_061052\resultados_hendrycks_math.json
matharena_1183,gemma4:e4b,EleutherAI/hendrycks_math,base,ok,,10,10,1,1,1,1,1,1,symbolic_equivalence,deterministica,False,,,,,,,,,,,,,383.06,1,203,532,735,99.8257,62.517441,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\hendrycks_math\rodada_20260624_061052\resultados_hendrycks_math.json
matharena_1183,gemma4:e4b,EleutherAI/hendrycks_math,cot,ok,,10 meters,10,0,1,,1,1,1,symbolic_equivalence,deterministica,False,,,,,,,,,,,,,391.8,1,223,1174,1397,99.0334,49.427899,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\hendrycks_math\rodada_20260624_061052\resultados_hendrycks_math.json
matharena_1183,gemma4:e4b,EleutherAI/hendrycks_math,gflow,ok,,10 meters,10,0,1,,1,1,1,symbolic_equivalence,deterministica,False,,,,,,1,,,,,,,516.29,3,644,3756,4400,99.3174,209.090444,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\hendrycks_math\rodada_20260624_061052\resultados_hendrycks_math.json
matharena_1183,gemma4:e4b,EleutherAI/hendrycks_math,for,ok,,10,10,1,1,1,1,1,1,symbolic_equivalence,deterministica,False,,,,,,,,,,,,,19.55,1,298,1232,1530,99.3861,19.534177,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\hendrycks_math\rodada_20260624_061052\resultados_hendrycks_math.json
matharena_1185,gemma4:e4b,EleutherAI/hendrycks_math,base,ok,,11,11,1,1,1,1,1,1,symbolic_equivalence,deterministica,False,,,,,,,,,,,,,539.04,1,196,903,1099,99.6516,74.512088,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\hendrycks_math\rodada_20260624_061052\resultados_hendrycks_math.json
matharena_1185,gemma4:e4b,EleutherAI/hendrycks_math,cot,ok,,11,11,1,1,1,1,1,1,symbolic_equivalence,deterministica,False,,,,,,,,,,,,,482.96,1,216,1632,1848,99.1931,80.675407,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\hendrycks_math\rodada_20260624_061052\resultados_hendrycks_math.json
matharena_1185,gemma4:e4b,EleutherAI/hendrycks_math,gflow,ok,,11,11,1,1,1,1,1,1,symbolic_equivalence,deterministica,False,,,,,,1,,,,,,,522.3,3,623,5563,6186,99.2919,166.089759,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\hendrycks_math\rodada_20260624_061052\resultados_hendrycks_math.json
matharena_1185,gemma4:e4b,EleutherAI/hendrycks_math,for,ok,,11,11,1,1,1,1,1,1,symbolic_equivalence,deterministica,False,,,,,,,,,,,,,488.82,1,291,1198,1489,99.2346,62.314317,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\hendrycks_math\rodada_20260624_061052\resultados_hendrycks_math.json
matharena_1186,gemma4:e4b,EleutherAI/hendrycks_math,base,ok,,96,96,1,1,1,1,1,1,symbolic_equivalence,deterministica,False,,,,,,,,,,,,,706.57,1,179,1349,1528,99.3497,65.467832,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\hendrycks_math\rodada_20260624_061052\resultados_hendrycks_math.json
matharena_1186,gemma4:e4b,EleutherAI/hendrycks_math,cot,ok,,96,96,1,1,1,1,1,1,symbolic_equivalence,deterministica,False,,,,,,,,,,,,,720.97,1,199,2230,2429,98.923,112.232908,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\hendrycks_math\rodada_20260624_061052\resultados_hendrycks_math.json
matharena_1186,gemma4:e4b,EleutherAI/hendrycks_math,gflow,ok,,96,96,1,1,1,1,1,1,symbolic_equivalence,deterministica,False,,,,,,1,,,,,,,623.55,3,572,7026,7598,98.9894,226.103344,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\hendrycks_math\rodada_20260624_061052\resultados_hendrycks_math.json
matharena_1186,gemma4:e4b,EleutherAI/hendrycks_math,for,ok,,96,96,1,1,1,1,1,1,symbolic_equivalence,deterministica,False,,,,,,,,,,,,,494.92,1,274,2391,2665,98.8691,76.694046,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\hendrycks_math\rodada_20260624_061052\resultados_hendrycks_math.json
matharena_1202,gemma4:e4b,EleutherAI/hendrycks_math,base,ok,,1/3,\frac{1}{3},0,,1,1,1,1,symbolic_equivalence,deterministica,False,,,,,,,,,,,,,420.76,1,232,1847,2079,99.0943,103.818787,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\hendrycks_math\rodada_20260624_061052\resultados_hendrycks_math.json
matharena_1202,gemma4:e4b,EleutherAI/hendrycks_math,cot,ok,,1/3,\frac{1}{3},0,,1,1,1,1,symbolic_equivalence,deterministica,False,,,,,,,,,,,,,516.83,1,252,2339,2591,98.9408,88.631641,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\hendrycks_math\rodada_20260624_061052\resultados_hendrycks_math.json
matharena_1202,gemma4:e4b,EleutherAI/hendrycks_math,gflow,ok,,1/3,\frac{1}{3},0,,1,1,1,1,symbolic_equivalence,deterministica,False,,,,,,1,,,,,,,697.23,3,731,9531,10262,98.6262,299.259693,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\hendrycks_math\rodada_20260624_061052\resultados_hendrycks_math.json
matharena_1202,gemma4:e4b,EleutherAI/hendrycks_math,for,ok,,1/3,\frac{1}{3},0,,1,1,1,1,symbolic_equivalence,deterministica,False,,,,,,,,,,,,,826.81,1,327,2886,3213,98.68,90.256573,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\hendrycks_math\rodada_20260624_061052\resultados_hendrycks_math.json
matharena_1217,gemma4:e4b,EleutherAI/hendrycks_math,base,ok,,27,27,1,1,1,1,1,1,symbolic_equivalence,deterministica,False,,,,,,,,,,,,,731.04,1,247,1860,2107,98.8632,51.522631,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\hendrycks_math\rodada_20260624_061052\resultados_hendrycks_math.json
matharena_1217,gemma4:e4b,EleutherAI/hendrycks_math,cot,ok,,27,27,1,1,1,1,1,1,symbolic_equivalence,deterministica,False,,,,,,,,,,,,,552.28,1,267,3327,3594,98.6314,59.215533,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\hendrycks_math\rodada_20260624_061052\resultados_hendrycks_math.json
matharena_1217,gemma4:e4b,EleutherAI/hendrycks_math,gflow,ok,,27,27,1,1,1,1,1,1,symbolic_equivalence,deterministica,False,,,,,,1,,,,,,,519.66,3,776,9136,9912,98.5854,331.032037,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\hendrycks_math\rodada_20260624_061052\resultados_hendrycks_math.json
matharena_1217,gemma4:e4b,EleutherAI/hendrycks_math,for,ok,,27,27,1,1,1,1,1,1,symbolic_equivalence,deterministica,False,,,,,,,,,,,,,488.75,1,342,3711,4053,98.3195,97.608596,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\hendrycks_math\rodada_20260624_061052\resultados_hendrycks_math.json
matharena_1234,gemma4:e4b,EleutherAI/hendrycks_math,base,ok,,7/8,\frac{7}{8},0,,1,1,1,1,symbolic_equivalence,deterministica,False,,,,,,,,,,,,,653.13,1,199,1607,1806,99.2175,122.063923,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\hendrycks_math\rodada_20260624_061052\resultados_hendrycks_math.json
matharena_1234,gemma4:e4b,EleutherAI/hendrycks_math,cot,ok,,7/8,\frac{7}{8},0,,1,1,1,1,symbolic_equivalence,deterministica,False,,,,,,,,,,,,,737.57,1,219,2969,3188,98.6494,149.036878,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\hendrycks_math\rodada_20260624_061052\resultados_hendrycks_math.json
matharena_1234,gemma4:e4b,EleutherAI/hendrycks_math,gflow,ok,,\frac{7}{8},\frac{7}{8},1,,1,1,1,1,symbolic_equivalence,deterministica,False,,,,,,1,,,,,,,842.25,3,632,9054,9686,98.4953,424.12293,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\hendrycks_math\rodada_20260624_061052\resultados_hendrycks_math.json
matharena_1234,gemma4:e4b,EleutherAI/hendrycks_math,for,ok,,\frac{7}{8},\frac{7}{8},1,,1,1,1,1,symbolic_equivalence,deterministica,False,,,,,,,,,,,,,698.4,1,294,3384,3678,98.4084,76.391327,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\hendrycks_math\rodada_20260624_061052\resultados_hendrycks_math.json
matharena_1240,gemma4:e4b,EleutherAI/hendrycks_math,base,ok,ok,\begin{pmatrix} 3\sqrt{66} - 7 \\ \sqrt{66} + 1 \\ 2\sqrt{66} - 4 \end{pmatrix},\begin{pmatrix} 5/3 \\ 5/3 \\ 4/3 \end{pmatrix},0,,,,0,0,symbolic_equivalence,llm_juiz_fallback,True,0.0,calculo,1.0,,,,0,0,,,,,513.7,1,422,3406,3828,97.9401,98.354074,empate,"[""base"", ""cot"", ""gflow"", ""for""]",deepseek/deepseek-v4-flash,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\hendrycks_math\rodada_20260624_061052\resultados_hendrycks_math.json
matharena_1240,gemma4:e4b,EleutherAI/hendrycks_math,cot,ok,ok,$$\mathbf{c} = \begin{pmatrix} 3 - 7/\sqrt{66} \\ 1 +,\begin{pmatrix} 5/3 \\ 5/3 \\ 4/3 \end{pmatrix},0,,,,0,0,symbolic_equivalence,llm_juiz_fallback,True,0.0,incompleto,1.0,,,,0,0,,,,,455.29,1,442,3654,4096,97.9633,68.692054,empate,"[""base"", ""cot"", ""gflow"", ""for""]",deepseek/deepseek-v4-flash,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\hendrycks_math\rodada_20260624_061052\resultados_hendrycks_math.json
matharena_1240,gemma4:e4b,EleutherAI/hendrycks_math,gflow,ok,ok,Selected trajectory: caminho_1_algebrico.,\begin{pmatrix} 5/3 \\ 5/3 \\ 4/3 \end{pmatrix},0,,,,0,0,symbolic_equivalence,llm_juiz_fallback,True,0.0,sem_resposta,1.0,,,0,0,0,,,,,540.78,3,1301,10987,12288,97.833,403.774946,empate,"[""base"", ""cot"", ""gflow"", ""for""]",deepseek/deepseek-v4-flash,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\hendrycks_math\rodada_20260624_061052\resultados_hendrycks_math.json
matharena_1240,gemma4:e4b,EleutherAI/hendrycks_math,for,ok,ok,,\begin{pmatrix} 5/3 \\ 5/3 \\ 4/3 \end{pmatrix},0,,,,0,0,symbolic_equivalence,llm_juiz_fallback,True,0.0,sem_resposta,1.0,,,,0,0,,,,,501.14,1,517,3579,4096,98.1059,113.759931,empate,"[""base"", ""cot"", ""gflow"", ""for""]",deepseek/deepseek-v4-flash,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\hendrycks_math\rodada_20260624_061052\resultados_hendrycks_math.json
matharena_1241,gemma4:e4b,EleutherAI/hendrycks_math,base,ok,ok,3/2 + 3/2 i,\frac{3}{2} + \frac{3}{2} i,0,,,,1,1,symbolic_equivalence,llm_juiz_fallback,True,1.0,nenhum,1.0,,,,1,1,,,,,468.92,1,194,2001,2195,98.6835,93.139157,empate,"[""for"", ""gflow"", ""base"", ""cot""]",deepseek/deepseek-v4-flash,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\hendrycks_math\rodada_20260624_061052\resultados_hendrycks_math.json
matharena_1241,gemma4:e4b,EleutherAI/hendrycks_math,cot,ok,ok,\frac{3}{2} + \frac{3}{2} i,\frac{3}{2} + \frac{3}{2} i,1,,1,1,1,1,symbolic_equivalence,deterministica,False,1.0,nenhum,1.0,,,,1,1,,,,,428.51,1,214,2718,2932,98.4164,106.054944,empate,"[""for"", ""gflow"", ""base"", ""cot""]",deepseek/deepseek-v4-flash,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\hendrycks_math\rodada_20260624_061052\resultados_hendrycks_math.json
matharena_1241,gemma4:e4b,EleutherAI/hendrycks_math,gflow,ok,ok,\frac{3}{2} + \frac{3}{2}i,\frac{3}{2} + \frac{3}{2} i,0,,1,1,1,1,symbolic_equivalence,deterministica,False,1.0,nenhum,1.0,,,1,1,1,,,,,519.06,3,617,7348,7965,98.6671,229.2314,empate,"[""for"", ""gflow"", ""base"", ""cot""]",deepseek/deepseek-v4-flash,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\hendrycks_math\rodada_20260624_061052\resultados_hendrycks_math.json
matharena_1241,gemma4:e4b,EleutherAI/hendrycks_math,for,ok,ok,\frac{3}{2} + \frac{3}{2}i,\frac{3}{2} + \frac{3}{2} i,0,,1,1,1,1,symbolic_equivalence,deterministica,False,1.0,nenhum,1.0,,,,1,1,,,,,537.33,1,289,3467,3756,98.247,93.851292,empate,"[""for"", ""gflow"", ""base"", ""cot""]",deepseek/deepseek-v4-flash,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\hendrycks_math\rodada_20260624_061052\resultados_hendrycks_math.json
matharena_1248,gemma4:e4b,EleutherAI/hendrycks_math,base,ok,ok,\frac{3\sqrt{14}}{14},\frac{\sqrt{10}}{5},0,,0,0,0,0,symbolic_equivalence,deterministica,False,0.0,calculo,1.0,,,,0,0,,,,,698.43,1,228,2446,2674,98.1264,140.899687,cot,"[""cot"", ""base"", ""gflow"", ""for""]",deepseek/deepseek-v4-flash,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\hendrycks_math\rodada_20260624_061052\resultados_hendrycks_math.json
matharena_1248,gemma4:e4b,EleutherAI/hendrycks_math,cot,ok,ok,\frac{\sqrt{10}}{5},\frac{\sqrt{10}}{5},1,,1,1,1,1,symbolic_equivalence,deterministica,False,1.0,nenhum,1.0,,,,1,1,,,,,586.19,1,248,3422,3670,97.8395,84.30294,cot,"[""cot"", ""base"", ""gflow"", ""for""]",deepseek/deepseek-v4-flash,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\hendrycks_math\rodada_20260624_061052\resultados_hendrycks_math.json
matharena_1248,gemma4:e4b,EleutherAI/hendrycks_math,gflow,ok,ok,\sqrt{\frac{2}{3}},\frac{\sqrt{10}}{5},0,,0,0,0,0,symbolic_equivalence,deterministica,False,0.0,calculo,1.0,,,0,0,0,,,,,669.76,3,719,9427,10146,98.09,294.904467,cot,"[""cot"", ""base"", ""gflow"", ""for""]",deepseek/deepseek-v4-flash,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\hendrycks_math\rodada_20260624_061052\resultados_hendrycks_math.json
matharena_1248,gemma4:e4b,EleutherAI/hendrycks_math,for,ok,ok,,\frac{\sqrt{10}}{5},0,,,,0,0,symbolic_equivalence,llm_juiz_fallback,True,0.0,sem_resposta,1.0,,,,0,0,,,,,685.02,1,323,3773,4096,97.6985,134.796334,cot,"[""cot"", ""base"", ""gflow"", ""for""]",deepseek/deepseek-v4-flash,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\hendrycks_math\rodada_20260624_061052\resultados_hendrycks_math.json
matharena_1251,gemma4:e4b,EleutherAI/hendrycks_math,base,ok,,\begin{pmatrix} 1/5 \\ -18/5 \end{pmatrix},\begin{pmatrix} 1/5 \\ -18/5 \end{pmatrix},1,,1,1,1,1,symbolic_equivalence,deterministica,False,,,,,,,,,,,,,458.58,1,208,2743,2951,98.4379,140.721294,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\hendrycks_math\rodada_20260624_061052\resultados_hendrycks_math.json
matharena_1251,gemma4:e4b,EleutherAI/hendrycks_math,cot,ok,,\begin{pmatrix} 1/5 \\ -18/5 \end{pmatrix},\begin{pmatrix} 1/5 \\ -18/5 \end{pmatrix},1,,1,1,1,1,symbolic_equivalence,deterministica,False,,,,,,,,,,,,,471.54,1,228,2756,2984,98.4676,100.1913,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\hendrycks_math\rodada_20260624_061052\resultados_hendrycks_math.json
matharena_1251,gemma4:e4b,EleutherAI/hendrycks_math,gflow,ok,,\begin{pmatrix} 1/5 \\ -18/5 \end{pmatrix},\begin{pmatrix} 1/5 \\ -18/5 \end{pmatrix},1,,1,1,1,1,symbolic_equivalence,deterministica,False,,,,,,1,,,,,,,651.45,3,659,9541,10200,98.411,402.037353,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\hendrycks_math\rodada_20260624_061052\resultados_hendrycks_math.json
matharena_1251,gemma4:e4b,EleutherAI/hendrycks_math,for,ok,,\begin{pmatrix} 1/5 \\ -18/5 \end{pmatrix},\begin{pmatrix} 1/5 \\ -18/5 \end{pmatrix},1,,1,1,1,1,symbolic_equivalence,deterministica,False,,,,,,,,,,,,,648.85,1,303,3345,3648,98.2727,101.544884,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\hendrycks_math\rodada_20260624_061052\resultados_hendrycks_math.json
matharena_1253,gemma4:e4b,EleutherAI/hendrycks_math,base,ok,,8x^3 - 6x - 1,8x^3 - 6x - 1,1,,1,1,1,1,symbolic_equivalence,deterministica,False,,,,,,,,,,,,,565.82,1,202,511,713,99.292,63.427942,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\hendrycks_math\rodada_20260624_061052\resultados_hendrycks_math.json
matharena_1253,gemma4:e4b,EleutherAI/hendrycks_math,cot,ok,,8x^3 - 6x - 1,8x^3 - 6x - 1,1,,1,1,1,1,symbolic_equivalence,deterministica,False,,,,,,,,,,,,,458.69,1,222,2134,2356,98.3583,73.144596,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\hendrycks_math\rodada_20260624_061052\resultados_hendrycks_math.json
matharena_1253,gemma4:e4b,EleutherAI/hendrycks_math,gflow,ok,,8x^3 - 6x - 1,8x^3 - 6x - 1,1,,1,1,1,1,symbolic_equivalence,deterministica,False,,,,,,1,,,,,,,460.74,3,641,5886,6527,98.8807,306.320625,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\hendrycks_math\rodada_20260624_061052\resultados_hendrycks_math.json
matharena_1253,gemma4:e4b,EleutherAI/hendrycks_math,for,ok,,8x^3 - 6x - 1,8x^3 - 6x - 1,1,,1,1,1,1,symbolic_equivalence,deterministica,False,,,,,,,,,,,,,457.17,1,297,1136,1433,98.6012,81.130848,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\hendrycks_math\rodada_20260624_061052\resultados_hendrycks_math.json
matharena_1262,gemma4:e4b,EleutherAI/hendrycks_math,base,ok,,\frac{\sqrt{6}}{3},\frac{\sqrt{6}}{3},1,,1,1,1,1,symbolic_equivalence,deterministica,False,,,,,,,,,,,,,635.04,1,200,1196,1396,99.2003,65.044432,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\hendrycks_math\rodada_20260624_061052\resultados_hendrycks_math.json
matharena_1262,gemma4:e4b,EleutherAI/hendrycks_math,cot,ok,,\frac{\sqrt{6}}{3},\frac{\sqrt{6}}{3},1,,1,1,1,1,symbolic_equivalence,deterministica,False,,,,,,,,,,,,,374.41,1,220,1834,2054,99.0324,96.21154,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\hendrycks_math\rodada_20260624_061052\resultados_hendrycks_math.json
matharena_1262,gemma4:e4b,EleutherAI/hendrycks_math,gflow,ok,,\frac{\sqrt{6}}{3},\frac{\sqrt{6}}{3},1,,1,1,1,1,symbolic_equivalence,deterministica,False,,,,,,1,,,,,,,380.19,3,635,6498,7133,98.9388,275.350666,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\hendrycks_math\rodada_20260624_061052\resultados_hendrycks_math.json
matharena_1262,gemma4:e4b,EleutherAI/hendrycks_math,for,ok,,\frac{\sqrt{6}}{3},\frac{\sqrt{6}}{3},1,,1,1,1,1,symbolic_equivalence,deterministica,False,,,,,,,,,,,,,503.45,1,295,1685,1980,98.8583,71.281655,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\hendrycks_math\rodada_20260624_061052\resultados_hendrycks_math.json
matharena_1281,gemma4:e4b,EleutherAI/hendrycks_math,base,ok,ok,"(3, 11\pi/8, 4\pi/5)","\left( 3, \frac{11 \pi}{8}, \frac{4 \pi}{5} \right)",0,,,,1,1,symbolic_equivalence,llm_juiz_fallback,True,1.0,nenhum,1.0,,,,1,1,,,,,645.56,1,255,959,1214,98.9915,46.610404,empate,"[""base"", ""cot"", ""gflow"", ""for""]",deepseek/deepseek-v4-flash,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\hendrycks_math\rodada_20260624_061052\resultados_hendrycks_math.json
matharena_1281,gemma4:e4b,EleutherAI/hendrycks_math,cot,ok,ok,"(3, 11\pi/8, 4\pi/5)","\left( 3, \frac{11 \pi}{8}, \frac{4 \pi}{5} \right)",0,,,,1,1,symbolic_equivalence,llm_juiz_fallback,True,1.0,nenhum,1.0,,,,1,1,,,,,554.55,1,275,1934,2209,98.5975,60.85134,empate,"[""base"", ""cot"", ""gflow"", ""for""]",deepseek/deepseek-v4-flash,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\hendrycks_math\rodada_20260624_061052\resultados_hendrycks_math.json
